@relation data

@attribute MainActorName {"Amateur", "Star", "Super Star"}
@attribute SecondActorName {"Amateur", "Star", "Super Star"}
@attribute DirectorName {"Amateur", "Star", "Super Star"}
@attribute Genre1 {Action, Adventure, Animation, Comedy, Drama, Biography, Crime, Fantasy, Horror, Romance, Mystery, Family, Documentary}
@attribute Genre2 {Adventure, Animation, Family, Crime, Comedy, Drama, Fantasy, Horror, Mystery, Sci-Fi, Romance, History, Musical, Music, Biography, Thriller, War, Documentary}
@attribute Genre3 {Fantasy, Sci-Fi, Romance, Comedy, Western, Family, Drama, Thriller, Horror, Crime, Animation, History, Mystery, Sport, War, Biography, Musical, Music, Documentary, Film-Noir}
@attribute CountryOfOrigin {"USA", "UK", "New Zealand", "Canada", "Germany", "Australia", "China", "France", "Japan", "Spain", "Hong Kong", "Czech Republic", "Peru", "South Korea", "India", "Aruba", "Denmark", "Belgium", "South Africa", "Romania", "Chile", "Italy", "Netherlands", "Hungary", "Russia", "Greece", "Ireland", "Taiwan", "Iran", "West Germany", "Georgia", "Mexico", "Iceland", "Thailand", "Brazil", "Norway", "Argentina", "Poland", "Israel", "Indonesia", "Sweden"}
@attribute Budget REAL
@attribute Result {Success, Fail}

@data
"Amateur", "Amateur", "Star", "Action", "Comedy", "Crime", "USA", 14000000, "Success"
"Super Star", "Amateur", "Super Star", "Comedy", "Drama", "Family", "USA", 11000000, "Success"
"Super Star", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 22000000, "Success"
"Super Star", "Star", "Super Star", "Action", "Drama", "Romance", "USA", 15000000, "Success"
"Super Star", "Amateur", "Amateur", "Biography", "Drama", "Thriller", "UK", 14000000, "Success"
"Super Star", "Star", "Amateur", "Drama", "Family", "Romance", "USA", 15000000, "Success"
"Super Star", "Amateur", "Amateur", "Drama", "Fantasy", "Horror", "UK", 17000000, "Success"
"Amateur", "Amateur", "Star", "Adventure", "Comedy", "Family", "USA", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Comedy", "Family", "USA", 17000000, "Success"
"Super Star", "Star", "Amateur", "Action", "Drama", "Thriller", "USA", 15000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Fantasy", "Horror", "USA", 15000000, "Success"
"Super Star", "Super Star", "Star", "Crime", "Drama", "Thriller", "USA", 10000000, "Success"
"Super Star", "Super Star", "Star", "Crime", "Drama", "Thriller", "USA", 7000000, "Success"
"Super Star", "Super Star", "Star", "Comedy", "Drama", "Romance", "USA", 37000000, "Fail"
"Super Star", "Star", "Star", "Action", "Crime", "Drama", "USA", 15000000, "Success"
"Super Star", "Amateur", "Star", "Biography", "Drama", "Romance", "UK", 15000000, "Success"
"Super Star", "Star", "Amateur", "Comedy", "Drama", "Romance", "USA", 15000000, "Success"
"Star", "Amateur", "Star", "Adventure", "Biography", "Drama", "USA", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Crime", "Horror", "Thriller", "USA", 15000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Horror", "Thriller", "USA", 15000000, "Success"
"Super Star", "Star", "Star", "Action", "Adventure", "Fantasy", "USA", 125000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Family", "Music", "Germany", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 15000000, "Success"
"Super Star", "Star", "Amateur", "Drama", "Horror", "Sci-Fi", "UK", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Family", "Sport", "USA", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Family", "USA", 14000000, "Success"
"Star", "Amateur", "Star", "Drama", "Romance", "Sport", "USA", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Comedy", "Crime", "USA", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Fantasy", "Horror", "USA", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Fantasy", "Horror", "USA", 15000000, "Success"
"Super Star", "Amateur", "Super Star", "Drama", "Romance", "Thriller", "UK", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Comedy", "Family", "USA", 15000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Crime", "Drama", "USA", 15000000, "Success"
"Star", "Amateur", "Amateur", "Adventure", "Drama", "Family", "USA", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 14000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Family", "Fantasy", "USA", 15000000, "Success"
"Amateur", "Amateur", "Star", "Horror", "Mystery", "Sci-Fi", "Australia", 15000000, "Fail"
"Super Star", "Amateur", "Star", "Crime", "Drama", "Thriller", "USA", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Crime", "Thriller", "USA", 15000000, "Success"
"Super Star", "Amateur", "Star", "Crime", "Drama", "Thriller", "UK", 15000000, "Fail"
"Amateur", "Amateur", "Amateur", "Adventure", "Animation", "Comedy", "USA", 15000000, "Fail"
"Star", "Amateur", "Amateur", "Action", "Adventure", "Fantasy", "USA", 15000000, "Fail"
"Amateur", "Amateur", "Amateur", "Crime", "Drama", "Musical", "USA", 15000000, "Fail"
"Amateur", "Amateur", "Amateur", "Biography", "Drama", "Music", "USA", 20000000, "Fail"
"Super Star", "Amateur", "Super Star", "Comedy", "Drama", "Romance", "USA", 15000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 15000000, "Fail"
"Star", "Amateur", "Amateur", "Family", "Music", "Romance", "USA", 15000000, "Fail"
"Super Star", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 15000000, "Fail"
"Super Star", "Star", "Amateur", "Comedy", "Drama", "Romance", "UK", 15000000, "Fail"
"Super Star", "Amateur", "Amateur", "Adventure", "Comedy", "Family", "USA", 15000000, "Fail"
"Super Star", "Star", "Star", "Comedy", "Crime", "Mystery", "USA", 15000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Fantasy", "Horror", "USA", 20000000, "Fail"
"Super Star", "Super Star", "Super Star", "Comedy", "Drama", "Romance", "USA", 22000000, "Fail"
"Super Star", "Amateur", "Star", "Drama", "Romance", "Sci-Fi", "UK", 15000000, "Fail"
"Amateur", "Amateur", "Star", "Crime", "Drama", "Mystery", "Spain", 15000000, "Fail"
"Amateur", "Amateur", "Amateur", "Adventure", "Drama", "Fantasy", "USA", 15000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Crime", "Drama", "UK", 15000000, "Fail"
"Super Star", "Star", "Star", "Fantasy", "Horror", "Mystery", "USA", 15000000, "Fail"
"Star", "Amateur", "Amateur", "Comedy", "Drama", "Fantasy", "USA", 15000000, "Fail"
"Super Star", "Amateur", "Super Star", "Comedy", "Fantasy", "Romance", "USA", 14600000, "Success"
"Super Star", "Super Star", "Amateur", "Comedy", "Drama", "Music", "USA", 14800000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Romance", "Thriller", "USA", 14000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Comedy", "Australia", 15800000, "Success"
"Amateur", "Amateur", "Star", "Adventure", "Comedy", "Family", "USA", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Music", "Romance", "USA", 14000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Sci-Fi", "UK", 14000000, "Success"
"Amateur", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 14000000, "Success"
"Super Star", "Star", "Amateur", "Biography", "Drama", "History", "UK", 13000000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Animation", "Comedy", "USA", 14000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Comedy", "Crime", "USA", 14000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Horror", "Sci-Fi", "USA", 11000000, "Fail"
"Amateur", "Amateur", "Star", "Adventure", "Comedy", "Family", "USA", 15000000, "Success"
"Super Star", "Amateur", "Amateur", "Drama", "Mystery", "Thriller", "USA", 24000000, "Fail"
"Super Star", "Amateur", "Star", "Action", "Adventure", "History", "Iran", 14000000, "Fail"
"Amateur", "Amateur", "Star", "Biography", "Drama", "History", "UK", 8200000, "Fail"
"Amateur", "Amateur", "Star", "Action", "Adventure", "Comedy", "USA", 125000000, "Success"
"Amateur", "Amateur", "Star", "Biography", "Drama", "History", "Germany", 13500000, "Fail"
"Super Star", "Amateur", "Star", "Biography", "Comedy", "Drama", "USA", 13000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Music", "Romance", "USA", 13000000, "Success"
"Amateur", "Amateur", "Star", "Fantasy", "Horror", "Thriller", "USA", 7000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Crime", "Drama", "USA", 13000000, "Success"
"Super Star", "Super Star", "Amateur", "Comedy", "Drama", "Romance", "USA", 16000000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Comedy", "Family", "USA", 13000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 13000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Crime", "Family", "USA", 18000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Comedy", "Crime", "USA", 13000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Family", "USA", 13000000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Mystery", "Sci-Fi", "UK", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Adventure", "Family", "Sci-Fi", "USA", 13000000, "Success"
"Super Star", "Amateur", "Amateur", "Adventure", "Drama", "Sci-Fi", "USA", 13000000, "Fail"
"Super Star", "Amateur", "Amateur", "Adventure", "Comedy", "Romance", "USA", 13000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Crime", "Thriller", "UK", 13000000, "Fail"
"Super Star", "Amateur", "Star", "Comedy", "Drama", "Romance", "France", 13000000, "Fail"
"Star", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 13000000, "Success"
"Super Star", "Amateur", "Star", "Drama", "Mystery", "Romance", "USA", 11000000, "Fail"
"Star", "Amateur", "Amateur", "Biography", "Crime", "Drama", "USA", 13000000, "Fail"
"Super Star", "Amateur", "Amateur", "Action", "Drama", "History", "South Korea", 12620000, "Fail"
"Super Star", "Super Star", "Super Star", "Action", "Crime", "Drama", "USA", 13000000, "Fail"
"Super Star", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 12000000, "Fail"
"Super Star", "Amateur", "Amateur", "Action", "Crime", "Thriller", "USA", 10500000, "Success"
"Amateur", "Amateur", "Star", "Adventure", "Animation", "Family", "USA", 12500000, "Success"
"Amateur", "Amateur", "Super Star", "Adventure", "Drama", "Thriller", "USA", 8000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Comedy", "USA", 25000000, "Success"
"Super Star", "Amateur", "Star", "Action", "Adventure", "Sci-Fi", "USA", 11000000, "Success"
"Super Star", "Super Star", "Star", "Crime", "Drama", "Romance", "USA", 12000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Drama", "USA", 12000000, "Success"
"Super Star", "Star", "Amateur", "Crime", "Drama", "Music", "USA", 12000000, "Success"
"Super Star", "Star", "Star", "Adventure", "Animation", "Comedy", "USA", 12000000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Sci-Fi", "Thriller", "USA", 12000000, "Success"
"Super Star", "Star", "Amateur", "Horror", "Sci-Fi", "Thriller", "USA", 12000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Family", "USA", 12000000, "Success"
"Star", "Star", "Star", "Biography", "Drama", "Romance", "USA", 12000000, "Success"
"Amateur", "Amateur", "Star", "Horror", "Mystery", "Thriller", "USA", 12000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Family", "Fantasy", "USA", 12000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Mystery", "Romance", "USA", 12000000, "Success"
"Star", "Amateur", "Star", "Adventure", "Comedy", "Drama", "USA", 12000000, "Success"
"Star", "Amateur", "Star", "Action", "Fantasy", "Horror", "USA", 13000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Crime", "Family", "USA", 12000000, "Success"
"Super Star", "Amateur", "Amateur", "Action", "Crime", "Thriller", "USA", 12000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 12000000, "Fail"
"Star", "Amateur", "Star", "Drama", "History", "War", "USA", 107000000, "Fail"
"Amateur", "Amateur", "Amateur", "Fantasy", "Horror", "Thriller", "Czech Republic", 12000000, "Fail"
"Super Star", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 12000000, "Fail"
"Amateur", "Amateur", "Amateur", "Adventure", "Drama", "Family", "USA", 12000000, "Fail"
"Amateur", "Amateur", "Amateur", "Crime", "Drama", "Thriller", "Germany", 12000000, "Fail"
"Super Star", "Amateur", "Amateur", "Adventure", "Animation", "Comedy", "USA", 135000000, "Success"
"Amateur", "Amateur", "Star", "Action", "Drama", "War", "Georgia", 20000000, "Fail"
"Amateur", "Amateur", "Star", "Comedy", "Fantasy", "Horror", "USA", 11000000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Romance", "War", "USA", 11000000, "Success"
"Amateur", "Amateur", "Star", "Comedy", "Drama", "Family", "USA", 11000000, "Success"
"Super Star", "Amateur", "Star", "Biography", "Drama", "Sport", "USA", 25000000, "Success"
"Super Star", "Amateur", "Amateur", "Biography", "Drama", "History", "UK", 11000000, "Success"
"Amateur", "Amateur", "Amateur", "Biography", "Drama", "History", "Canada", 17000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Music", "Romance", "UK", 11000000, "Fail"
"Star", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 11000000, "Fail"
"Star", "Amateur", "Star", "Drama", "Romance", "Thriller", "USA", 5000000, "Success"
"Super Star", "Amateur", "Amateur", "Adventure", "Drama", "Romance", "USA", 11000000, "Fail"
"Super Star", "Star", "Amateur", "Comedy", "Drama", "Romance", "USA", 10000000, "Fail"
"Amateur", "Amateur", "Amateur", "Drama", "History", "Romance", "USA", 11000000, "Fail"
"Super Star", "Super Star", "Star", "Action", "Comedy", "War", "USA", 10000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Horror", "Sci-Fi", "France", 10000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Horror", "Mystery", "UK", 10000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Family", "USA", 10000000, "Success"
"Star", "Star", "Amateur", "Horror", "Mystery", "Thriller", "USA", 10000000, "Success"
"Super Star", "Amateur", "Amateur", "Adventure", "Comedy", "Music", "USA", 10000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Family", "Musical", "UK", 10000000, "Success"
"Amateur", "Amateur", "Amateur", "Animation", "Comedy", "Family", "USA", 23000000, "Success"
"Amateur", "Amateur", "Star", "Action", "Adventure", "Sci-Fi", "Australia", 12305523, "Success"
"Star", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 10000000, "Success"
"Star", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 10000000, "Success"
"Amateur", "Amateur", "Star", "Fantasy", "Horror", "Thriller", "Canada", 10000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Comedy", "Drama", "USA", 10000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Music", "USA", 9000000, "Success"
"Amateur", "Amateur", "Star", "Fantasy", "Horror", "Sci-Fi", "USA", 10000000, "Success"
"Amateur", "Amateur", "Star", "Action", "Comedy", "Crime", "USA", 10000000, "Success"
"Star", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 10000000, "Success"
"Amateur", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 10000000, "Success"
"Super Star", "Amateur", "Amateur", "Mystery", "Sci-Fi", "Thriller", "USA", 10000000, "Success"
"Super Star", "Amateur", "Star", "Comedy", "Drama", "Music", "USA", 10000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Sci-Fi", "Thriller", "USA", 10000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Family", "Romance", "USA", 25000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Horror", "Sci-Fi", "USA", 11000000, "Success"
"Star", "Amateur", "Amateur", "Adventure", "Animation", "Comedy", "USA", 3000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Crime", "Drama", "USA", 10000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Romance", "Thriller", "Germany", 10000000, "Fail"
"Super Star", "Amateur", "Super Star", "Biography", "Crime", "Drama", "USA", 10000000, "Success"
"Star", "Amateur", "Star", "Comedy", "Crime", "Thriller", "USA", 10000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Fantasy", "Romance", "USA", 10000000, "Fail"
"Super Star", "Amateur", "Amateur", "Adventure", "Comedy", "Drama", "USA", 10000000, "Fail"
"Star", "Amateur", "Amateur", "Action", "Horror", "Thriller", "USA", 10000000, "Fail"
"Super Star", "Super Star", "Amateur", "Action", "Crime", "Drama", "USA", 10000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Family", "Romance", "USA", 16000000, "Fail"
"Super Star", "Star", "Star", "Comedy", "Drama", "Music", "USA", 10000000, "Fail"
"Super Star", "Amateur", "Amateur", "Action", "Crime", "Drama", "UK", 11500000, "Fail"
"Star", "Amateur", "Star", "Crime", "Drama", "Thriller", "Germany", 6500000, "Success"
"Amateur", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 10000000, "Success"
"Super Star", "Star", "Amateur", "Comedy", "Crime", "Romance", "USA", 10000000, "Fail"
"Super Star", "Super Star", "Amateur", "Biography", "Crime", "Drama", "USA", 10000000, "Fail"
"Super Star", "Amateur", "Amateur", "Crime", "Drama", "Thriller", "Canada", 10000000, "Fail"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Thriller", "UK", 9500000, "Success"
"Amateur", "Amateur", "Star", "Action", "Adventure", "Comedy", "USA", 9400000, "Success"
"Amateur", "Amateur", "Star", "Action", "Drama", "Romance", "India", 600000000, "Fail"
"Super Star", "Amateur", "Amateur", "Biography", "Drama", "Music", "USA", 10000000, "Fail"
"Amateur", "Amateur", "Star", "Drama", "Family", "Musical", "USA", 9000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Thriller", "UK", 9000000, "Success"
"Amateur", "Amateur", "Star", "Action", "Crime", "Drama", "USA", 9000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Horror", "Sci-Fi", "USA", 9000000, "Success"
"Super Star", "Amateur", "Amateur", "Crime", "Drama", "Thriller", "USA", 8000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 9000000, "Fail"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Drama", "Thailand", 400000000, "Fail"
"Star", "Amateur", "Amateur", "Crime", "Mystery", "Thriller", "USA", 8600000, "Success"
"Star", "Amateur", "Amateur", "Action", "Crime", "Thriller", "Thailand", 9000000, "Fail"
"Super Star", "Amateur", "Star", "Drama", "Music", "Romance", "USA", 7000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Music", "Romance", "USA", 8500000, "Success"
"Star", "Amateur", "Star", "Biography", "Drama", "Romance", "UK", 8500000, "Fail"
"Amateur", "Amateur", "Amateur", "Drama", "Music", "Romance", "USA", 8200000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Drama", "Family", "USA", 8000000, "Success"
"Star", "Amateur", "Star", "Horror", "Musical", "Sci-Fi", "USA", 8500000, "Fail"
"Super Star", "Amateur", "Amateur", "Crime", "Drama", "Thriller", "USA", 8500000, "Success"
"Amateur", "Amateur", "Star", "Comedy", "Horror", "Thriller", "USA", 8550000, "Fail"
"Amateur", "Amateur", "Star", "Biography", "Drama", "Family", "USA", 8200000, "Success"
"Super Star", "Amateur", "Super Star", "Comedy", "Fantasy", "Romance", "USA", 8000000, "Success"
"Super Star", "Amateur", "Star", "Biography", "Crime", "Drama", "USA", 8000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Drama", "Music", "USA", 8000000, "Success"
"Super Star", "Super Star", "Star", "Comedy", "Drama", "Romance", "USA", 8000000, "Success"
"Amateur", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 8000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Thriller", "UK", 7000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 8000000, "Success"
"Super Star", "Star", "Amateur", "Action", "Crime", "Thriller", "USA", 8000000, "Success"
"Amateur", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 8000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Fantasy", "Romance", "USA", 8000000, "Fail"
"Star", "Amateur", "Amateur", "Animation", "Comedy", "Drama", "USA", 8000000, "Fail"
"Star", "Amateur", "Amateur", "Biography", "Comedy", "Drama", "UK", 7200000, "Fail"
"Star", "Amateur", "Amateur", "Biography", "Drama", "Romance", "USA", 8000000, "Fail"
"Star", "Amateur", "Amateur", "Drama", "Romance", "Thriller", "USA", 8000000, "Fail"
"Super Star", "Amateur", "Amateur", "Action", "Comedy", "Crime", "UK", 8000000, "Fail"
"Super Star", "Amateur", "Amateur", "Comedy", "Drama", "Family", "USA", 7500000, "Success"
"Super Star", "Super Star", "Star", "Comedy", "Crime", "Romance", "USA", 8000000, "Success"
"Star", "Amateur", "Star", "Crime", "Drama", "Thriller", "Germany", 6500000, "Success"
"Amateur", "Amateur", "Amateur", "Animation", "Biography", "Drama", "France", 7300000, "Fail"
"Super Star", "Star", "Star", "Comedy", "Drama", "Romance", "USA", 7500000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Thriller", "UK", 7200000, "Success"
"Amateur", "Amateur", "Star", "Drama", "Music", "Romance", "USA", 4000000, "Success"
"Super Star", "Super Star", "Star", "Comedy", "Drama", "Romance", "USA", 7500000, "Success"
"Star", "Amateur", "Star", "Drama", "Music", "Romance", "New Zealand", 7000000, "Success"
"Star", "Amateur", "Star", "Horror", "Mystery", "Thriller", "USA", 11000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Adventure", "Thriller", "UK", 7000000, "Success"
"Star", "Amateur", "Amateur", "Drama", "Family", "Sport", "USA", 5000000, "Success"
"Super Star", "Amateur", "Star", "Biography", "Crime", "Drama", "Canada", 7000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Adventure", "Sci-Fi", "USA", 9000000, "Success"
"Super Star", "Amateur", "Amateur", "Action", "Adventure", "Thriller", "UK", 13000000, "Success"
"Star", "Amateur", "Amateur", "Action", "Comedy", "Crime", "USA", 7000000, "Success"
"Amateur", "Amateur", "Star", "Adventure", "Horror", "Thriller", "UK", 3500000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Crime", "Drama", "USA", 7000000, "Success"
"Star", "Amateur", "Amateur", "Crime", "Drama", "Thriller", "USA", 7000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Fantasy", "Horror", "USA", 7000000, "Success"
"Amateur", "Amateur", "Star", "Adventure", "Biography", "Drama", "Australia", 6000000, "Fail"
"Super Star", "Amateur", "Amateur", "Adventure", "Biography", "Drama", "USA", 7000000, "Fail"
"Amateur", "Amateur", "Amateur", "Adventure", "Drama", "Romance", "UK", 9000000, "Fail"
"Super Star", "Amateur", "Star", "Adventure", "Drama", "Mystery", "USA", 3500000, "Fail"
"Super Star", "Star", "Amateur", "Biography", "Drama", "Romance", "USA", 7000000, "Fail"
"Super Star", "Amateur", "Amateur", "Drama", "Horror", "Thriller", "Canada", 6900000, "Success"
"Amateur", "Amateur", "Amateur", "Biography", "Drama", "Music", "USA", 6500000, "Success"
"Amateur", "Amateur", "Star", "Adventure", "Comedy", "Drama", "USA", 6500000, "Success"
"Amateur", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 6500000, "Success"
"Amateur", "Amateur", "Amateur", "Horror", "Sci-Fi", "Thriller", "USA", 6500000, "Success"
"Super Star", "Amateur", "Amateur", "Drama", "Romance", "War", "USA", 6500000, "Fail"
"Amateur", "Amateur", "Star", "Documentary", "Drama", "War", "USA", 6000000, "Success"
"Amateur", "Amateur", "Star", "Biography", "Crime", "Drama", "USA", 6000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Family", "Fantasy", "USA", 6000000, "Success"
"Star", "Star", "Star", "Action", "Adventure", "Comedy", "USA", 110000000, "Fail"
"Amateur", "Amateur", "Amateur", "Crime", "Drama", "Musical", "USA", 6000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 6000000, "Success"
"Amateur", "Amateur", "Amateur", "Fantasy", "Horror", "Romance", "USA", 8000000, "Success"
"Amateur", "Amateur", "Amateur", "Drama", "Romance", "Western", "USA", 8000000, "Success"
"Super Star", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "USA", 6000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Horror", "Thriller", "USA", 6000000, "Success"
"Star", "Amateur", "Star", "Biography", "Drama", "History", "UK", 6000000, "Success"
"Star", "Amateur", "Star", "Comedy", "Drama", "Romance", "USA", 6000000, "Fail"
"Super Star", "Super Star", "Amateur", "Drama", "Mystery", "Romance", "USA", 6000000, "Success"
"Star", "Amateur", "Amateur", "Comedy", "Crime", "Thriller", "Ireland", 6000000, "Fail"
"Star", "Amateur", "Amateur", "Comedy", "Drama", "Fantasy", "Germany", 6000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Crime", "Drama", "USA", 6000000, "Fail"
"Amateur", "Amateur", "Amateur", "Biography", "Drama", "Sport", "USA", 6000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Crime", "Romance", "UK", 6000000, "Fail"
"Super Star", "Super Star", "Amateur", "Crime", "Drama", "Thriller", "USA", 12000000, "Fail"
"Super Star", "Amateur", "Amateur", "Crime", "Mystery", "Thriller", "USA", 50000000, "Fail"
"Amateur", "Amateur", "Amateur", "Comedy", "Drama", "Romance", "UK", 3500159, "Success"
"Star", "Amateur", "Star", "Comedy", "Crime", "Drama", "USA", 5500000, "Success"
"Amateur", "Amateur", "Amateur", "Biography", "Drama", "Sport", "UK", 5500000, "Success"
"Amateur", "Amateur", "Amateur", "Biography", "Drama", "Music", "Australia", 5500000, "Success"
"Super Star", "Super Star", "Super Star", "Comedy", "Drama", "Romance", "USA", 3000000, "Success"
"Super Star", "Star", "Amateur", "Biography", "Drama", "Romance", "UK", 5500000, "Fail"
"Star", "Amateur", "Amateur", "Comedy", "Crime", "Drama", "USA", 5500000, "Fail"
"Super Star", "Amateur", "Amateur", "Drama", "Horror", "Mystery", "USA", 15000000, "Success"
"Amateur", "Amateur", "Amateur", "Action", "Fantasy", "Horror", "USA", 4500000, "Success"
"Super Star", "Amateur", "Amateur", "Comedy", "Fantasy", "Horror", "USA", 8500000, "Success"
"Super Star", "Amateur", "Star", "Biography", "Crime", "Drama", "USA", 4500000, "Success"
"Amateur", "Amateur", "Amateur", "Fantasy", "Horror", "Thriller", "USA", 5000000, "Success"
"Super Star", "Amateur", "Amateur", "Horror", "Sci-Fi", "Thriller", "USA", 3300000, "Success"
"Star", "Amateur", "Star", "Drama", "Romance", "Thriller", "USA", 5000000, "Success"
"Star", "Amateur", "Amateur", "Horror", "Mystery", "Thriller", "USA", 5000000, "Success"
"Amateur", "Amateur", "Amateur", "Comedy", "Family", "Romance", "USA", 5000000, "Success"
